num,dt,sec,id,imgURL,imgFile,Android_imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
490,2013-12-17T08:13:12+0100,1137,B00000543_21I558_20131217_081312,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_490.jpg,g1_a2_sml_490.jpg,G1_1.jpg,1,1,4014,2,1,-0.113,-0.802,0.145,0.072,-0.314,-0.171,40344,50696,43405,65535,29.3,2,-33.98803,151.2306,-33.98803 151.23060,0,252,1.67,18.38,33.2,1.2,10.09,1.54,1,1.25,1.781,1,1.156,82.459,-90.55,30.788,0,,-33.98804333,151.2305733,-33.9880433333 151.230573333,252
491,2013-12-17T08:13:23+0100,1148,B00000544_21I558_20131217_081323,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_491.jpg,g1_a2_sml_491.jpg,G1_1.jpg,1,1,4014,2,1,-0.281,-0.716,-0.023,0.106,-0.298,-0.136,36941,51167,46460,65535,29.4,2,-33.98808,151.23041,-33.98808 151.23041,0,250,0.65,9.81,33.6,2.1,11.24,1.54,1,1.25,1.781,1,1.156,82.941,-90.19,35.303,0,,-33.98807333,151.23044,-33.9880733333 151.23044,250
492,2013-12-17T08:13:38+0100,1163,B00000545_21I558_20131217_081338,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_492.jpg,g1_a2_sml_492.jpg,G1_1.jpg,1,1,4014,2,1,-0.084,-1.301,0.116,0.095,-0.3,-0.168,39042,53569,48080,65535,29.4,2,-33.98811,151.23031,-33.98811 151.23031,0,213,1.67,13.34,33.5,1.1,10.69,1.53,1,1.31,1.781,1,1.156,80.762,-90.19,12.234,0,,-33.98813333,151.2303167,-33.9881333333 151.230316667,213
493,2013-12-17T08:13:46+0100,1171,B00000546_21I558_20131217_081346,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_493.jpg,g1_a2_sml_493.jpg,G1_1.jpg,1,1,4014,2,1,0.041,-1.005,0.235,0.061,-0.326,-0.161,51353,63415,49996,65535,29.4,2,-33.98821,151.23023,-33.98821 151.23023,0,223,1.19,10.72,33.9,1,10.5,1.52,1,1.25,1.781,1,1.188,82.229,-90.28,14.153,0,,-33.9882,151.23023,-33.9882 151.23023,223
494,2013-12-17T08:13:55+0100,1180,B00000547_21I558_20131217_081355,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_494.jpg,g1_a2_sml_494.jpg,G1_1.jpg,1,1,4014,2,1,-0.011,-0.804,0.178,-0.088,-0.319,-0.215,47399,61906,54415,65535,29.4,2,-33.98828,151.23015,-33.98828 151.23015,0,211,0.87,10.48,33.2,1.1,9.95,1.53,1,1.31,1.781,1,1.188,82.482,-90.79,4.8912,0,,-33.98828333,151.2301567,-33.9882833333 151.230156667,211
495,2013-12-17T08:14:07+0100,1192,B00000548_21I558_20131217_081406,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_495.jpg,g1_a2_sml_495.jpg,G1_1.jpg,1,1,4014,2,1,0.115,-1.213,-0.086,0.018,-0.324,-0.209,46866,62478,54319,65535,27.7,2,-33.98836,151.23009,-33.98836 151.23009,0,151,0.27,3.81,35.8,0.7,8.54,1.42,1,1.25,1.813,1,1.156,80.195,-89.54,4.4501,0,,-33.98834333,151.2301167,-33.9883433333 151.230116667,151
496,2013-12-17T08:14:21+0100,1206,B00000549_21I558_20131217_081421,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_496.jpg,g1_a2_sml_496.jpg,G1_1.jpg,1,1,4014,2,1,-0.143,-0.715,-0.104,0.068,-0.327,-0.146,37250,52493,48221,65535,27.7,2,-33.98839,151.23011,-33.98839 151.23011,0,184,1.53,12.27,35.8,0.8,8.71,1.42,1,1.25,1.875,1,1.125,78.531,-90.99,0.5346,0,,-33.98841667,151.2301,-33.9884166667 151.2301,184
497,2013-12-17T08:14:29+0100,1214,B00000550_21I558_20131217_081429,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_497.jpg,g1_a2_sml_497.jpg,G1_1.jpg,1,1,4014,2,1,0.068,-0.895,0.112,-0.021,-0.325,-0.2,43736,60147,54075,65535,27.7,2,-33.9885,151.2301,-33.98850 151.23010,0,185,1.12,8.94,36.5,1.2,8.34,1.46,1,1.25,1.875,1,1.125,77.809,-90.63,354.82,0,,-33.98849,151.2301,-33.98849 151.2301,185
498,2013-12-17T08:14:37+0100,1222,B00000551_21I558_20131217_081437,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_498.jpg,g1_a2_sml_498.jpg,G1_1.jpg,1,1,4014,2,1,-0.054,-1.021,0.286,-0.093,-0.313,-0.239,53344,65535,54568,65535,27.7,2,-33.98858,151.23009,-33.98858 151.23009,0,180,0.86,7.78,36.2,0.7,8.83,1.51,1,1.25,1.875,1,1.156,80.227,-90.06,347.12,0,,-33.98857667,151.2300933,-33.9885766667 151.230093333,180
499,2013-12-17T08:14:46+0100,1231,B00000552_21I558_20131217_081446,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_499.jpg,g1_a2_sml_499.jpg,G1_1.jpg,1,1,4014,2,1,-0.172,-1.295,0.3,-0.096,-0.315,-0.232,48661,63219,54184,65535,27.7,2,-33.98865,151.23009,-33.98865 151.23009,0,164,0.86,6.92,37.3,0.9,9.03,1.53,1,1.31,1.875,1,1.156,82.442,-91.49,342.96,0,,-33.98864667,151.2300967,-33.9886466667 151.230096667,164
500,2013-12-17T08:14:54+0100,1239,B00000553_21I558_20131217_081454,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_500.jpg,g1_a2_sml_500.jpg,G1_1.jpg,1,1,4014,2,1,0.306,-0.661,0.008,-0.067,-0.335,-0.136,33795,47678,44299,65535,26.8,2,-33.98871,151.23011,-33.98871 151.23011,0,145,0.58,8.11,36.3,0.6,8.31,1.57,1,1.25,1.875,1,1.156,76.225,-86.72,335.81,0,,-33.98871,151.23012,-33.98871 151.23012,145
501,2013-12-17T08:15:08+0100,1253,B00000554_21I558_20131217_081502,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_501.jpg,g1_a2_sml_501.jpg,G1_1.jpg,1,1,4014,2,1,-0.33,-1.051,0.151,-0.059,-0.325,-0.204,48585,63639,54869,65535,26.8,2,-33.98877,151.23016,-33.98877 151.23016,0,164,1.92,17.3,35.7,1.7,9.58,1.62,1,1.25,1.875,1,1.156,79.08,-88.78,333.38,0,,-33.9888,151.23016,-33.9888 151.23016,164
502,2013-12-17T08:15:17+0100,1262,B00000555_21I558_20131217_081517,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_502.jpg,g1_a2_sml_502.jpg,G1_1.jpg,1,1,4014,2,1,-0.004,-1.184,0.111,-0.073,-0.315,-0.239,32664,47443,46001,65535,26.8,2,-33.98892,151.23021,-33.98892 151.23021,0,180,0.49,4.45,33.2,1.3,9.01,1.64,1,1.25,1.906,1,1.094,79.151,-89.57,344.96,0,,-33.98888333,151.2301933,-33.9888833333 151.230193333,180
503,2013-12-17T08:15:26+0100,1271,B00000556_21I558_20131217_081525,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_503.jpg,g1_a2_sml_503.jpg,G1_1.jpg,1,1,4014,2,1,-0.046,-0.928,0.224,-0.079,-0.324,-0.218,39711,55943,51417,65535,26.8,2,-33.98896,151.23021,-33.98896 151.23021,0,166,1,8,33.5,0.2,9.88,1.66,1,1.25,1.906,1,1.094,75.737,-90.31,349.6,0,,-33.98897,151.2302167,-33.98897 151.230216667,166
504,2013-12-17T08:15:34+0100,1279,B00000557_21I558_20131217_081534,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_504.jpg,g1_a2_sml_504.jpg,G1_1.jpg,1,1,4014,2,1,-0.088,-0.914,0.159,-0.044,-0.319,-0.233,35979,51007,47981,65535,26.8,2,-33.98903,151.23023,-33.98903 151.23023,0,180,0.99,8.9,34.1,1.1,9.23,1.66,1,1.25,1.938,1,1.063,78.722,-89.9,345.7,0,,-33.98903333,151.2302233,-33.9890333333 151.230223333,180
505,2013-12-17T08:15:43+0100,1288,B00000558_21I558_20131217_081543,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_505.jpg,g1_a2_sml_505.jpg,G1_1.jpg,1,1,4014,2,1,-0.146,-1.059,0.301,-0.06,-0.329,-0.202,40699,56571,51319,65535,26.8,2,-33.98911,151.23023,-33.98911 151.23023,0,0,0.49,4.45,34.1,0.5,10.9,1.66,1,1.25,1.969,1,1.063,82.374,-89.35,339.98,0,,-33.98906333,151.2302467,-33.9890633333 151.230246667,34
508,2013-12-17T08:16:12+0100,1317,B00000561_21I558_20131217_081612,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_508.jpg,g1_a2_sml_508.jpg,G1_1.jpg,1,1,4014,2,1,-0.043,-0.998,-0.018,-0.115,-0.305,-0.265,25151,34253,31235,65535,27.6,2,-33.98905,151.23028,-33.98905 151.23028,0,301,0.77,10.77,33.4,0.3,12.29,1.77,4,1.25,1.969,1,1.219,91.22,-95.34,342.67,0,,-33.98904667,151.2302233,-33.9890466667 151.230223333,305
510,2013-12-17T08:16:35+0100,1340,B00000563_21I558_20131217_081635,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_510.jpg,g1_a2_sml_510.jpg,G1_1.jpg,1,1,4014,2,1,-0.115,-0.994,-0.086,-0.118,-0.287,-0.298,40481,50236,41876,65535,27.6,2,-33.98898,151.23016,-33.98898 151.23016,0,143,1.73,13.87,34.4,0.8,20.51,1.8,2,1.25,1.969,1,1.188,95.895,-89.3,357.79,0,,-33.98905667,151.2302267,-33.9890566667 151.230226667,157
514,2013-12-17T08:17:20+0100,1385,B00000567_21I558_20131217_081720,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_514.jpg,g1_a2_sml_514.jpg,G1_1.jpg,1,1,4014,2,1,-0.014,-1.008,-0.016,-0.094,-0.307,-0.262,34085,36116,26095,65535,27.6,2,-33.98914,151.23024,-33.98914 151.23024,0,324,1.06,9.55,35.5,0.3,32.06,1.86,2,1.25,1.969,1,1.125,91.732,-95.01,344.27,0,,-33.98905333,151.2302967,-33.9890533333 151.230296667,64
519,2013-12-17T08:18:16+0100,1441,B00000572_21I558_20131217_081810,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_519.jpg,g1_a2_sml_519.jpg,G1_1.jpg,1,1,4014,2,1,0.298,-0.773,-0.232,-0.142,-0.309,-0.033,44366,55664,49381,65535,27.6,2,-33.98904,151.23049,-33.98904 151.23049,0,96,0.73,10.2,30.4,0.9,8.89,1.89,1,1.25,1.969,1,1.094,81.288,-89.61,293.86,0,,-33.98907667,151.2304433,-33.9890766667 151.230443333,96
520,2013-12-17T08:18:30+0100,1455,B00000573_21I558_20131217_081824,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_520.jpg,g1_a2_sml_520.jpg,G1_1.jpg,1,1,4014,2,1,0.483,-1.195,-0.737,-0.176,-0.297,-0.039,43281,56153,48576,65535,27.6,2,-33.98905,151.2306,-33.98905 151.23060,0,61,0.83,11.57,32.2,1,16.3,1.79,1,1.25,1.969,1,1.063,78.882,-91.35,297.9,0,,-33.98903,151.2306,-33.98903 151.2306,61
521,2013-12-17T08:18:44+0100,1469,B00000574_21I558_20131217_081838,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_521.jpg,g1_a2_sml_521.jpg,G1_1.jpg,1,1,4014,2,1,-0.009,-1.007,0.123,-0.1,-0.326,-0.182,37908,46668,37971,65535,27.6,2,-33.989,151.23071,-33.98900 151.23071,0,98,1.13,15.83,33.2,0.5,12.28,1.74,1,1.25,1.969,1,1.063,83.819,-89.97,306.45,0,,-33.98902333,151.23073,-33.9890233333 151.23073,98
522,2013-12-17T08:18:58+0100,1483,B00000575_21I558_20131217_081852,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_522.jpg,g1_a2_sml_522.jpg,G1_1.jpg,1,1,4014,2,1,-0.169,-1.144,-0.039,-0.202,-0.293,-0.09,34785,48161,44648,65535,27.6,2,-33.98902,151.23088,-33.98902 151.23088,0,101,1.88,16.93,33.3,1,10.86,1.77,1,1.25,1.969,1,1.094,81.871,-92.11,301.08,0,,-33.98902333,151.2308833,-33.9890233333 151.230883333,101
523,2013-12-17T08:19:07+0100,1492,B00000576_21I558_20131217_081907,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_523.jpg,g1_a2_sml_523.jpg,G1_1.jpg,1,1,4014,2,1,0.146,-1.006,0.605,-0.169,-0.31,-0.102,36899,50181,46039,65535,27.6,2,-33.98905,151.23106,-33.98905 151.23106,0,123,1.25,9.99,32.3,1.1,9.92,1.7,1,1.25,1.969,1,1.125,77.363,-91.49,319.12,0,,-33.98905667,151.23103,-33.9890566667 151.23103,123
524,2013-12-17T08:19:15+0100,1500,B00000577_21I558_20131217_081915,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_524.jpg,g1_a2_sml_524.jpg,G1_1.jpg,1,1,4014,2,1,0.019,-1.036,0.365,-0.164,-0.311,-0.119,38044,49735,44364,65535,27.6,2,-33.9891,151.23115,-33.98910 151.23115,0,108,0.97,10.68,33,1,10.54,1.71,1,1.25,1.969,1,1.094,79.012,-91.4,318.44,0,,-33.98909333,151.2311567,-33.9890933333 151.231156667,108
525,2013-12-17T08:19:26+0100,1511,B00000578_21I558_20131217_081926,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_525.jpg,g1_a2_sml_525.jpg,G1_1.jpg,1,1,4014,2,1,0.164,-0.782,-0.162,-0.173,-0.308,-0.09,35938,49081,44993,65535,27.6,2,-33.98913,151.23126,-33.98913 151.23126,0,128,0.89,10.65,32.9,1.2,9.59,1.71,1,1.25,1.938,1,1.094,80.318,-89.28,314.05,0,,-33.98914,151.2312533,-33.98914 151.231253333,128
526,2013-12-17T08:19:38+0100,1523,B00000579_21I558_20131217_081938,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_526.jpg,g1_a2_sml_526.jpg,G1_1.jpg,1,1,4014,2,1,0.052,-1.029,1.31,-0.163,-0.313,-0.141,32453,38990,34974,65535,27.6,2,-33.98919,151.23135,-33.98919 151.23135,0,238,0.24,2.15,33.9,0.3,8.34,1.74,1,1.25,1.969,1,1.094,77.884,-89.63,314.37,0,,-33.98919333,151.2313633,-33.9891933333 151.231363333,123
528,2013-12-17T08:19:56+0100,1541,B00000581_21I558_20131217_081956,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_528.jpg,g1_a2_sml_528.jpg,G1_1.jpg,1,1,4014,2,1,-0.125,-0.703,-0.094,-0.188,-0.303,-0.087,36016,48830,44658,65535,27.6,2,-33.98926,151.23148,-33.98926 151.23148,0,78,0.54,11.28,32.9,1.1,7.86,1.83,1,1.25,2,1,1.156,82.549,-90.4,304.91,0,,-33.98923,151.2314767,-33.98923 151.231476667,78
529,2013-12-17T08:20:17+0100,1562,B00000582_21I558_20131217_082011,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_529.jpg,g1_a2_sml_529.jpg,G1_1.jpg,1,1,4014,2,1,0.065,-0.919,0.296,-0.176,-0.309,-0.115,41197,50604,41414,65535,27.6,2,-33.98924,151.2316,-33.98924 151.23160,0,87,3.08,27.68,35.2,1.1,13.54,1.83,1,1.25,2,1,1.094,78.171,-92.17,310.66,0,,-33.98924333,151.23166,-33.9892433333 151.23166,87
530,2013-12-17T08:20:26+0100,1571,B00000583_21I558_20131217_082026,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_530.jpg,g1_a2_sml_530.jpg,G1_1.jpg,1,1,4014,2,1,0.01,-1.009,0.282,-0.174,-0.31,-0.103,39788,49051,40845,65535,27.6,2,-33.98923,151.2319,-33.98923 151.23190,0,114,1.47,13.21,35.7,0.8,13.79,1.92,2,1.25,2.031,1,1.125,81.991,-89.82,309.43,0,,-33.98925,151.2318433,-33.98925 151.231843333,114
531,2013-12-17T08:20:35+0100,1580,B00000584_21I558_20131217_082035,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_531.jpg,g1_a2_sml_531.jpg,G1_1.jpg,1,1,4014,2,1,0.031,-0.71,0.116,-0.183,-0.293,-0.033,46780,58770,48564,65535,27.6,2,-33.98928,151.23203,-33.98928 151.23203,0,96,0.64,10.2,35.7,0.5,12.64,1.95,1,1.25,2.031,1,1.188,83.451,-90.07,291.25,0,,-33.98927,151.2320267,-33.98927 151.232026667,101
534,2013-12-17T08:21:09+0100,1614,B00000587_21I558_20131217_082109,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_534.jpg,g1_a2_sml_534.jpg,G1_1.jpg,1,1,4014,2,1,0.071,-0.84,0.086,-0.145,-0.321,-0.154,40188,53437,47857,65535,27.6,2,-33.9893,151.23215,-33.98930 151.23215,0,182,2.23,20.04,39.9,0.7,10.43,1.88,1,1.25,1.938,1,1.188,79.311,-90.59,110.89,0,,-33.98935333,151.2321067,-33.9893533333 151.232106667,182
535,2013-12-17T08:21:18+0100,1623,B00000588_21I558_20131217_082118,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_535.jpg,g1_a2_sml_535.jpg,G1_1.jpg,1,1,4014,2,1,-0.061,-0.883,0.29,-0.084,-0.274,0.086,65535,65535,65535,65535,27.6,2,-33.98948,151.23214,-33.98948 151.23214,0,64,0.57,5.12,37.9,0.7,9.88,1.97,1,1.25,1.938,1,1.188,79.18,-90.75,297.24,0,,-33.98941333,151.23216,-33.9894133333 151.23216,64
536,2013-12-17T08:21:27+0100,1632,B00000589_21I558_20131217_082127,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_536.jpg,g1_a2_sml_536.jpg,G1_1.jpg,1,1,4014,2,1,0.031,-1.313,-0.009,-0.11,-0.312,-0.004,60610,65535,57026,65535,27.6,2,-33.98946,151.23219,-33.98946 151.23219,0,51,1.18,10.65,38.1,0.9,16.55,1.99,1,1.25,1.938,1,1.156,80.027,-90.18,276.43,0,,-33.98944667,151.2322033,-33.9894466667 151.232203333,51
537,2013-12-17T08:21:36+0100,1641,B00000590_21I558_20131217_082136,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_537.jpg,g1_a2_sml_537.jpg,G1_1.jpg,1,1,4014,2,1,0.051,-1.01,0.421,-0.137,-0.303,-0.003,63951,65535,57968,65535,27.6,2,-33.9894,151.23228,-33.98940 151.23228,0,39,1.34,18.78,37.6,0.2,22.1,1.99,1,1.25,1.875,1,1.25,81.182,-89.41,257.16,0,,-33.98934667,151.2323,-33.9893466667 151.2323,29
539,2013-12-17T08:22:01+0100,1666,B00000592_21I558_20131217_082201,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_539.jpg,g1_a2_sml_539.jpg,G1_1.jpg,1,1,4014,2,1,0.007,-1.018,-0.095,0.131,-0.297,-0.204,44127,50956,38002,65535,27.6,2,-33.98918,151.23243,-33.98918 151.23243,0,90,0.74,7.38,39.6,0.5,18.8,1.96,1,1.25,1.906,1,1.094,75.086,-92.12,33.192,0,,-33.98918,151.23243,-33.98918 151.23243,90
603,2014-05-23T12:31:18+0000,25,B00000635_21I4N2_20140523_123117,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_603.jpg,g1_a1_sml_603.jpg,G1_2.jpg,2,1,4014,2,1,0.219,-1.004,0.136,0.176,-1.142,-0.297,45696,59113,47735,65535,29.3,2,-33.98937,151.23279,-33.98937 151.23279,0,140,0.36,2.89,45.9,0.6,11.8,1.59,1,1.25,1.688,1,1.156,83.971,-88.56,25.345,0,,-33.98926667,151.2326433,-33.9892666667 151.232643333,295
607,2014-05-23T12:31:47+0000,54,B00000639_21I4N2_20140523_123147,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_607.jpg,g1_a1_sml_607.jpg,G1_2.jpg,2,1,4014,2,1,0.069,-0.961,-0.225,0.109,-0.852,-0.343,37026,43098,28352,65535,34,2,-33.98933,151.23269,-33.98933 151.23269,0,295,1.46,10.24,44.2,0.8,15.3,1.83,2,1.25,1.719,1,1.25,96.027,-81.56,347.94,0,,-33.98933,151.23269,-33.98933 151.23269,295
608,2014-05-23T12:31:54+0000,61,B00000640_21I4N2_20140523_123154,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_608.jpg,g1_a1_sml_608.jpg,G1_2.jpg,2,1,4014,2,1,0.066,-1.043,-0.011,0.088,-0.86,-0.36,36327,42975,29882,65535,34,2,-33.98929,151.23259,-33.98929 151.23259,0,248,0.85,5.96,44.1,0.9,20.48,1.9,1,1.25,1.75,1,1.188,97.563,-83.84,350.28,0,,-33.98931,151.2326033,-33.98931 151.232603333,248
609,2014-05-23T12:32:01+0000,68,B00000641_21I4N2_20140523_123201,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_609.jpg,g1_a1_sml_609.jpg,G1_2.jpg,2,1,4014,2,1,0.181,-0.932,0.015,-0.01,-0.881,-0.478,36315,42315,28673,65535,34,2,-33.98931,151.23253,-33.98931 151.23253,0,84,1.59,11.12,46.3,0.9,16.41,1.92,2,1.25,1.75,1,1.156,97.737,-86.46,352.41,0,,-33.98929,151.2325667,-33.98929 151.232566667,46
613,2014-05-23T12:32:29+0000,96,B00000645_21I4N2_20140523_123229,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_613.jpg,g1_a1_sml_613.jpg,G1_2.jpg,2,1,4014,2,0,-0.005,-0.95,-0.076,-0.221,-0.849,-0.63,36207,40163,26146,65535,34,2,-33.98927,151.23258,-33.98927 151.23258,0,308,0.51,3.55,48.3,0.8,11.03,1.56,2,1.25,1.75,1,1.156,101.31,-88.84,327.58,0,,-33.98927667,151.2325533,-33.9892766667 151.232553333,308
614,2014-05-23T12:32:36+0000,103,B00000646_21I4N2_20140523_123236,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_614.jpg,g1_a1_sml_614.jpg,G1_2.jpg,2,1,4014,2,0,0.023,-0.988,-0.22,-0.166,-0.852,-0.61,37479,41906,27803,65535,34,2,-33.98925,151.23255,-33.98925 151.23255,0,43,0.6,10.72,48.5,0.5,10.86,1.59,2,1.25,1.75,1,1.156,102.22,-88.48,337.62,0,,-33.98923333,151.2325867,-33.9892333333 151.232586667,43
619,2014-05-23T12:32:56+0000,123,B00000651_21I4N2_20140523_123256,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_619.jpg,g1_a1_sml_619.jpg,G1_2.jpg,2,1,4014,2,0,0.023,-0.988,-0.22,-0.166,-0.852,-0.61,36404,40839,27176,65535,34,2,-33.98918,151.23263,-33.98918 151.23263,0,0,0.09,0.09,48.7,1.1,18.04,1.78,1,1.25,1.75,1,1.156,103.66,-91.07,353.02,2,,-33.98920333,151.2326033,-33.9892033333 151.232603333,0
620,2014-05-23T12:32:57+0000,124,B00000652_21I4N2_20140523_123256,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_620.jpg,g1_a1_sml_620.jpg,G1_2.jpg,2,1,4014,2,0,0.023,-0.988,-0.22,-0.166,-0.852,-0.61,36404,40839,27176,65535,34,2,-33.98918,151.23263,-33.98918 151.23263,0,0,0.09,0.09,48.7,1.1,18.04,1.78,2,1.25,1.75,1,1.156,103.66,-91.11,13.047,2,,-33.98917667,151.2325567,-33.9891766667 151.232556667,273
630,2014-05-23T12:34:01+0000,188,B00000662_21I4N2_20140523_123400,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_630.jpg,g1_a1_sml_630.jpg,G1_2.jpg,2,1,4014,2,1,0.034,-0.913,-0.307,-0.443,-0.893,-0.365,34303,36610,21256,65535,34,2,-33.98917,151.23241,-33.98917 151.23241,0,27,0.77,10.02,48.3,0.8,12.68,1.54,2,1.25,1.688,1,1.813,106.54,-90.57,271.62,0,,-33.98914667,151.2325,-33.9891466667 151.2325,27
631,2014-05-23T12:34:14+0000,201,B00000663_21I4N2_20140523_123413,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_631.jpg,g1_a1_sml_631.jpg,G1_2.jpg,2,1,4014,2,1,0.11,-1.096,-0.402,-0.421,-0.906,-0.362,30320,33199,18784,63071,29.6,2,-33.98909,151.23246,-33.98909 151.23246,0,293,1.21,30.24,46.8,1.4,16.33,1.55,2,1.25,1.688,1,1.813,108.65,-88.18,297.71,0,,-33.98911667,151.23242,-33.9891166667 151.23242,269
643,2014-05-23T12:35:21+0000,268,B00000675_21I4N2_20140523_123520,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_643.jpg,g1_a1_sml_643.jpg,G1_2.jpg,2,1,4014,2,1,0.05,-1.017,-0.099,0.009,-0.969,-0.552,59204,61807,39724,65535,36.5,2,-33.98909,151.23239,-33.98909 151.23239,0,331,1.63,11.43,50.1,0.5,39.23,2.76,1,1.25,1.594,1,1.375,94.701,-88.83,358.88,0,,-33.98907333,151.2323367,-33.9890733333 151.232336667,284
646,2014-05-23T12:35:49+0000,296,B00000678_21I4N2_20140523_123549,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_646.jpg,g1_a1_sml_646.jpg,G1_2.jpg,2,1,4014,2,1,0.061,-0.934,-0.145,0.067,-0.879,-0.238,43862,49256,31521,65535,22.2,2,-33.98904,151.23216,-33.98904 151.23216,0,213,1.91,13.34,52.4,1.2,13.26,2.07,1,1.25,1.719,1,1.313,102.97,-88.73,32.033,0,,-33.98909333,151.2321833,-33.9890933333 151.232183333,230
